1811JR,1,46,Magdalenenstraat,Alkmaar
1811JZ,1,5,"Achter de Vest",Alkmaar
1811KA,2,56,Bagijnenstraat,Alkmaar
1811KB,1,48,Zevenhuizen,Alkmaar
1811KC,2,2,Gasthuisstraat,Alkmaar
1811KD,1,26,Molenbuurt,Alkmaar
1811KE,1,21,Canadaplein,Alkmaar
1811KG,4,147,Paternosterstraat,Alkmaar
1811KH,1,5,Paardenmarkt,Alkmaar
1811KJ,2,46,Doelenkluft,Alkmaar
1811KK,1,33,Dubbelebuurt,Alkmaar
1811KL,3,9,Kerkplein,Alkmaar
1811KM,1,16,"Sint Laurensstraat",Alkmaar
1811KN,1,45,"Gedempte Nieuwesloot",Alkmaar
1811KP,47,79,"Gedempte Nieuwesloot",Alkmaar
1811KR,81,129,"Gedempte Nieuwesloot",Alkmaar
1811KS,131,165,"Gedempte Nieuwesloot",Alkmaar
1811KT,2,78,"Gedempte Nieuwesloot",Alkmaar
1811KV,1,26,Hoogstraat,Alkmaar
1811KW,3,3,"Van den Boschstraat",Alkmaar
1811KX,1,25,Doelenstraat,Alkmaar
1811KZ,2,82,Doelenstraat,Alkmaar
1811LA,3,35,Lombardsteeg,Alkmaar
1811LB,14,24,Veerstraat,Alkmaar
1811LC,2,44,Ramen,Alkmaar
1811LD,1,18,"Hof van Sonoy",Alkmaar
1811LE,2,46,Hofplein,Alkmaar
1811LG,1,13,Marktstraat,Alkmaar
1811LH,1,53,Achterstraat,Alkmaar
1811LJ,2,64,Achterstraat,Alkmaar
1811LK,1,47,Koningsweg,Alkmaar
1811LL,49,95,Koningsweg,Alkmaar
1811LM,2,50,Koningsweg,Alkmaar
1811LN,54,88,Koningsweg,Alkmaar
1811LN,1,3,Minderbroederstraat,Alkmaar
1811LP,1,28,Kanaalkade,Alkmaar
1811LR,30,47,Kanaalkade,Alkmaar
1811LS,48,64,Kanaalkade,Alkmaar
1811LT,65,132,Kanaalkade,Alkmaar
1811LV,1,19,Koningsstraat,Alkmaar
1811LW,1,18,Pieterstraat,Alkmaar
1811LX,1,5,Peperstraat,Alkmaar
1811LZ,1,20,Doelenveld,Alkmaar
1811MA,1,39,Voordam,Alkmaar
1811MB,1,31,Dijk,Alkmaar
1811MC,2,46,Dijk,Alkmaar
1811MD,1,41,Achterdam,Alkmaar
1811ME,4,16,Zijdam,Alkmaar
1811MG,1,30,Kooltuin,Alkmaar
1811MH,1,17,Herenstraat,Alkmaar
1811MJ,2,20,Torenburg,Alkmaar
1811MK,13,84,Wageweg,Alkmaar
1811ML,1,1,"Dirk Duivelsweg",Alkmaar
1811ML,4,4,Victoriepark,Alkmaar
1811ML,2,2,Alckmariapad,Alkmaar
1811MN,1,45,Spanjaardstraat,Alkmaar
1811MP,1,19,Sliksteeg,Alkmaar
1811MR,2,30,Mosterdsteeg,Alkmaar
1811MS,1,52,Wortelsteeg,Alkmaar
1811MT,1,49,"Luttik Oudorp",Alkmaar
1811MV,51,117,"Luttik Oudorp",Alkmaar
1811MX,12,58,"Luttik Oudorp",Alkmaar
1811MZ,60,114,"Luttik Oudorp",Alkmaar
1811NA,1,6,Appelsteeg,Alkmaar
1811NB,1,41,Mient,Alkmaar
1811NC,2,24,Mient,Alkmaar
1811ND,1,59,Fnidsen,Alkmaar
1811NE,63,115,Fnidsen,Alkmaar
1811NE,2,2,"Wijde Glop",Alkmaar
1811NG,6,36,Fnidsen,Alkmaar
1811NH,40,76,Fnidsen,Alkmaar
1811NJ,1,26,Bierkade,Alkmaar
1811NK,1,2,"Kleine Glop",Alkmaar
1811NM,1,4,"Korte Sint Jacobstraat",Alkmaar
1811NN,1,24,Veneetsehof,Alkmaar
1811NP,2,6,"Dirk Duivelsweg",Alkmaar
1811PA,1,11,"Sint Sebastiaanstraat",Alkmaar
1811PB,1,16,Museumstraat,Alkmaar
1811PC,17,67,Museumstraat,Alkmaar
1811PD,1,23,"Sint Jorisstraat",Alkmaar
1811PE,3,3,Schutterspassage,Alkmaar
1812AZ,1,29,Stadionweg,Alkmaar
1812EA,12,12,Toermalijnstraat,Alkmaar
1812EC,1,2,Schermerdijk,Alkmaar
1812LR,76,78,Kanaalweg,Alkmaar
1812LT,3,15,Nijenburgerweg,Alkmaar
1812LV,13,27,Boekelerdijk,Alkmaar
1812MC,1,9,Westdijk,Alkmaar
1812NA,1,57,Omval,Alkmaar
1812NB,10,80,Omval,Alkmaar
1812ND,1,3,"Korte Schermerdijk",Alkmaar
1812NE,20,28,"Korte Schermerdijk",Alkmaar
1812PA,2,74,Salomonstraat,Alkmaar
1812PB,7,51,Bestevaerstraat,Alkmaar
1812PC,57,71,Bestevaerstraat,Alkmaar
1812PD,1,57,Herculesstraat,Alkmaar
1812PE,65,71,Herculesstraat,Alkmaar
1812PG,2,20,Herculesstraat,Alkmaar
1812PH,28,98,Herculesstraat,Alkmaar
1812PJ,1,19,Strooijonkerstraat,Alkmaar
1812PK,2,14,Strooijonkerstraat,Alkmaar
1812PL,1,231,Kitmanstraat,Alkmaar
1812PM,2,22,Kitmanstraat,Alkmaar
1812PN,1,15,Phoenixstraat,Alkmaar
1812PP,10,39,Phoenixstraat,Alkmaar
1812PR,39,71,Koelmalaan,Alkmaar
1812PS,312,350,Koelmalaan,Alkmaar
1812PT,103,170,Zeglis,Alkmaar
1812PV,173,204,Zeglis,Alkmaar
1812PW,3,67,Laanenderweg,Alkmaar
1812PZ,13,23,Boekelermeerweg,Alkmaar
1812RA,2,4,Loodpolderweg,Alkmaar
1812RB,1,96,Robijnstraat,Alkmaar
1812RC,1,37,Diamantweg,Alkmaar
1812RD,1,1,Jadestraat,Alkmaar
1812RE,1,19,Ivoorstraat,Alkmaar
1812RG,1,20,Topaasweg,Alkmaar
1812RH,8,19,Opaalstraat,Alkmaar
1812RJ,1,20,Smaragdweg,Alkmaar
1812RK,1,9,Koraalstraat,Alkmaar
1812RL,2,18,Toermalijnstraat,Alkmaar
1812RM,1,7,Saffierstraat,Alkmaar
1812RN,2,8,Zirkoonstraat,Alkmaar
1812RP,1,17,Amethiststraat,Alkmaar
1812RR,12,35,Fluorietweg,Alkmaar
1812SB,1,3,Albaststraat,Alkmaar
1812SC,1,2,Pyrietstraat,Alkmaar
1812SE,1,8,Barnsteenstraat,Alkmaar
1813AA,1,39,Vondelstraat,Alkmaar
1813AB,1,43,Rederijkershof,Alkmaar
1813BA,41,61,Vondelstraat,Alkmaar
1813BB,1,26,Ruusbroechof,Alkmaar
1813BC,27,45,Ruusbroechof,Alkmaar
1813BD,46,52,Ruusbroechof,Alkmaar
1813BE,53,74,Ruusbroechof,Alkmaar
1813BG,96,97,Ruusbroechof,Alkmaar
1813BH,1,8,"Van Maerlantstraat",Alkmaar
1813BJ,21,25,"Lodewijk van Velthemstraat",Alkmaar
1813BK,22,68,Boendalehof,Alkmaar
1813BL,70,96,Boendalehof,Alkmaar
1813BM,2,97,"Geert Groteplein",Alkmaar
1813BN,1,16,"Jan Brugmanhof",Alkmaar
1813BP,17,33,"Jan Brugmankade",Alkmaar
1813BR,34,48,"Jan Brugmankade",Alkmaar
1813BS,4,14,Koelmalaan,Alkmaar
1813BT,4,6,Boendalestraat,Alkmaar
1813BV,102,176,Camphuysenstraat,Alkmaar
1813CD,1,15,Camphuysenkade,Alkmaar
1813CE,16,35,Camphuysenkade,Alkmaar
1813CG,3,31,Stalpaertstraat,Alkmaar
1813CH,37,71,Stalpaertstraat,Alkmaar
1813CJ,73,103,Stalpaertstraat,Alkmaar
1813CK,105,135,Stalpaertstraat,Alkmaar
1813CL,28,40,Stalpaertstraat,Alkmaar
1813CM,42,84,Stalpaertstraat,Alkmaar
1813CN,86,132,Stalpaertstraat,Alkmaar
1813CP,134,162,Stalpaertstraat,Alkmaar
1813CR,2,48,Asselijnstraat,Alkmaar
1813CS,50,80,Asselijnstraat,Alkmaar
1813CT,2,46,Reviusstraat,Alkmaar
1813CV,48,90,Reviusstraat,Alkmaar
1813CW,92,152,Reviusstraat,Alkmaar
1813CX,1,150,Tuinderspad,Alkmaar
1813DA,5,45,"Melis Stokelaan",Alkmaar
1813DB,49,79,"Melis Stokelaan",Alkmaar
1813DC,81,111,"Melis Stokelaan",Alkmaar
1813DD,113,143,"Melis Stokelaan",Alkmaar
1813DE,145,177,"Melis Stokelaan",Alkmaar
1813DG,179,207,"Melis Stokelaan",Alkmaar
1813DH,209,239,"Melis Stokelaan",Alkmaar
1813DJ,241,275,"Melis Stokelaan",Alkmaar
1813DK,2,36,"Melis Stokelaan",Alkmaar
1813DL,38,76,"Melis Stokelaan",Alkmaar
1813DM,78,110,"Melis Stokelaan",Alkmaar
1813DN,112,158,"Melis Stokelaan",Alkmaar
1813DP,160,206,"Melis Stokelaan",Alkmaar
1813DR,208,238,"Melis Stokelaan",Alkmaar
1813DS,240,270,"Melis Stokelaan",Alkmaar
1813DT,276,364,"Melis Stokelaan",Alkmaar
1813DV,366,412,"Melis Stokelaan",Alkmaar
1813DW,414,444,"Melis Stokelaan",Alkmaar
1813DX,446,514,"Melis Stokelaan",Alkmaar
1813EA,1,23,Montalbaen,Alkmaar
1813EB,4,50,Montalbaen,Alkmaar
1813EC,52,92,Montalbaen,Alkmaar
1813ED,2,24,Beijaertstraat,Alkmaar
1813EE,13,35,Roelantstraat,Alkmaar
1813EG,2,24,Roelantstraat,Alkmaar
1813EH,26,66,Roelantstraat,Alkmaar
1813EJ,68,104,Roelantstraat,Alkmaar
1813EK,106,146,Roelantstraat,Alkmaar
1813EL,2,24,Merlynstraat,Alkmaar
1813EM,1,70,Lancelotstraat,Alkmaar
1813EN,1,51,Graalstraat,Alkmaar
1813EP,2,24,Graalstraat,Alkmaar
1813ER,26,64,Graalstraat,Alkmaar
1813ES,66,104,Graalstraat,Alkmaar
1813ET,106,146,Graalstraat,Alkmaar
1813EV,2,24,Tristanstraat,Alkmaar
1813JA,102,148,Koelmalaan,Alkmaar
1813JB,150,184,Koelmalaan,Alkmaar
1813JC,186,226,Koelmalaan,Alkmaar
1813JD,228,278,Koelmalaan,Alkmaar
1813JE,280,310,Koelmalaan,Alkmaar
1813JG,5,51,Hadewijchstraat,Alkmaar
1813JH,53,91,Hadewijchstraat,Alkmaar
1813JJ,93,131,Hadewijchstraat,Alkmaar
1813JK,133,171,Hadewijchstraat,Alkmaar
1813JL,6,40,Hadewijchstraat,Alkmaar
1813JM,42,72,Hadewijchstraat,Alkmaar
1813JN,1,43,Reinaertlaan,Alkmaar
1813JP,2,72,Reinaertlaan,Alkmaar
1813JR,2,16,Blancefloerstraat,Alkmaar
1813JR,5,27,Florislaan,Alkmaar
1813JS,2,36,Florislaan,Alkmaar
1813JT,38,68,Florislaan,Alkmaar
1813JV,23,69,Lorreinenlaan,Alkmaar
1813JW,71,109,Lorreinenlaan,Alkmaar
1813JX,2,60,Lorreinenlaan,Alkmaar
1813JZ,62,92,Lorreinenlaan,Alkmaar
1813KA,3,53,"Pieter Langendijkstraat",Alkmaar
1813KB,16,30,"Pieter Langendijkstraat",Alkmaar
1813KC,34,62,"Pieter Langendijkstraat",Alkmaar
1813KD,1,49,"Jan Luikenstraat",Alkmaar
1813KE,2,18,"Van Alphenstraat",Alkmaar
1813KE,1,23,"Van Harenlaan",Alkmaar
1813KG,1,17,"Van Alphenstraat",Alkmaar
1813KG,4,60,"Van Harenlaan",Alkmaar
1813KH,7,39,"Betje Wolffstraat",Alkmaar
1813KJ,6,40,"Betje Wolffstraat",Alkmaar
1813KK,7,39,"Aagje Dekenstraat",Alkmaar
1813KL,8,40,"Aagje Dekenstraat",Alkmaar
1813KM,11,43,Arcadialaan,Alkmaar
1813KN,2,250,Arcadialaan,Alkmaar
1813KP,2,2,"Jan Luikenstraat",Alkmaar
1813KR,3,57,"Rhijnvis Feithlaan",Alkmaar
1813KS,4,48,"Rhijnvis Feithlaan",Alkmaar
1813KT,50,114,"Rhijnvis Feithlaan",Alkmaar
1813KV,150,156,"Rhijnvis Feithlaan",Alkmaar
1813KW,2,93,"Justus van Effenstraat",Alkmaar
1813KX,1,29,Bilderdijkstraat,Alkmaar
1813KZ,2,16,Bilderdijkstraat,Alkmaar
1813LA,2,27,Elegaststraat,Alkmaar
1813LB,26,68,Elegaststraat,Alkmaar
1813LC,2,27,Gloriantstraat,Alkmaar
1813LD,26,68,Gloriantstraat,Alkmaar
1813LE,2,27,Esmoreitstraat,Alkmaar
1813LG,26,68,Esmoreitstraat,Alkmaar
1813LH,8,68,"Thomas a Kempislaan",Alkmaar
1813LJ,70,94,"Thomas a Kempislaan",Alkmaar
1813LK,16,28,Ferguutstraat,Alkmaar
1813LL,1,12,Karelplantsoen,Alkmaar
1813LM,1,23,Arthurstraat,Alkmaar
1813LN,2,36,Arthurstraat,Alkmaar
1813LP,38,76,Arthurstraat,Alkmaar
1813LR,2,24,Isoldestraat,Alkmaar
1813LS,1,34,Waleweinstraat,Alkmaar
1813LT,3,63,Percivalstraat,Alkmaar
1813LV,14,52,Percivalstraat,Alkmaar
1813LW,54,106,Percivalstraat,Alkmaar
1813LX,108,132,Percivalstraat,Alkmaar
1813LZ,134,172,Percivalstraat,Alkmaar
1813MH,4,60,"Huibert Pootlaan",Alkmaar
1813MJ,62,122,"Huibert Pootlaan",Alkmaar
1813MK,124,184,"Huibert Pootlaan",Alkmaar
1813ML,186,244,"Huibert Pootlaan",Alkmaar
1813PA,2,50,Bestevaerstraat,Alkmaar
1813RX,1,27,Raaksje,Alkmaar
1813SB,1,192,Voormeer,Alkmaar
1813SC,1,23,Turfmarkt,Alkmaar
1813SE,1,228,Schelphoek,Alkmaar
1813SG,4,29,Zeglis,Alkmaar
1813SH,30,50,Zeglis,Alkmaar
1813SJ,51,70,Zeglis,Alkmaar
1813SK,71,84,Zeglis,Alkmaar
1813SL,21,51,Trompstraat,Alkmaar
1813SM,53,91,Trompstraat,Alkmaar
1813SN,2,48,Trompstraat,Alkmaar
1813SP,50,94,Trompstraat,Alkmaar
1813SR,5,51,"Piet Heynstraat",Alkmaar
1813ST,53,99,"Piet Heynstraat",Alkmaar
1813SV,1,23,Kortenaerkade,Alkmaar
1813SW,1,60,Zandersbuurt,Alkmaar
1813SX,1,79,Compagniestraat,Alkmaar
1813SZ,1,10,Zeglishof,Alkmaar
1813TA,1,47,Baanpad,Alkmaar
1813TB,1,11,"Molen van Banning",Alkmaar
1813TD,1,39,Uitenboschstraat,Alkmaar
1813TE,41,79,Uitenboschstraat,Alkmaar
1813TG,81,109,Uitenboschstraat,Alkmaar
1813TH,111,143,Uitenboschstraat,Alkmaar
1813TJ,2,46,Uitenboschstraat,Alkmaar
1813TK,48,88,Uitenboschstraat,Alkmaar
1813TL,90,128,Uitenboschstraat,Alkmaar
1813TM,2,2,"1e Kanaalstraat",Alkmaar
1813TN,1,23,"2e Kanaalstraat",Alkmaar
1813TR,1,16,"Karel Doormankade",Alkmaar
1813TS,17,32,"Karel Doormankade",Alkmaar
1813TT,2,25,"De Ruijterstraat",Alkmaar
1813TV,26,50,"De Ruijterstraat",Alkmaar
1813TW,11,31,"Karel van Manderstraat",Alkmaar
1813TX,33,67,"Karel van Manderstraat",Alkmaar
1813TZ,2,68,"Karel van Manderstraat",Alkmaar
1813VA,1,31,"P.A.de Langeplein",Alkmaar
1813VB,2,20,"P.A.de Langeplein",Alkmaar
1813VC,1,31,"Jacob van Heemskerckstraat",Alkmaar
1813VD,1,29,"Jan van Galenstraat",Alkmaar
1813VE,2,30,"Jan van Galenstraat",Alkmaar
1813VG,1,12,"Cornelis Evertsenstraat",Alkmaar
1813VH,1,20,"Cornelis Evertsenplein",Alkmaar
1813VJ,21,44,"Cornelis Evertsenplein",Alkmaar
1813VK,1,31,Marnixstraat,Alkmaar
1813VL,2,36,Marnixstraat,Alkmaar
1813VM,1,15,Dathenusstraat,Alkmaar
1813VN,17,29,Dathenusstraat,Alkmaar
1813VP,2,32,Dathenusstraat,Alkmaar
1813VR,1,31,"Anna Bijnsstraat",Alkmaar
1813VS,2,30,"Anna Bijnsstraat",Alkmaar
1813VW,49,66,Coornhertkade,Alkmaar
1813VX,67,86,Coornhertkade,Alkmaar
1813VZ,87,169,Coornhertkade,Alkmaar
1813XA,1,47,Spieghelstraat,Alkmaar
1813XB,49,63,Spieghelstraat,Alkmaar
1813XC,2,4,Spieghelstraat,Alkmaar
1813XE,1,19,Huygensstraat,Alkmaar
1813XH,2,28,Huygensstraat,Alkmaar
1813XJ,30,56,Huygensstraat,Alkmaar
1813XK,1,17,Brederostraat,Alkmaar
1813XL,19,38,Brederostraat,Alkmaar
1813XM,23,69,Hooftstraat,Alkmaar
1813XN,71,117,Hooftstraat,Alkmaar
1813XP,119,209,Hooftstraat,Alkmaar
1813XR,2,44,Hooftstraat,Alkmaar
1813XV,1,43,Spieghelplein,Alkmaar
1813ZA,45,60,Baansingel,Alkmaar
1813ZB,61,82,Baansingel,Alkmaar
1813ZC,83,104,Baansingel,Alkmaar
1813ZC,1,62,Catsstraat,Alkmaar
1813ZD,105,120,Baansingel,Alkmaar
1813ZE,121,162,Baansingel,Alkmaar
1813ZG,144,144,Zeglis,Alkmaar
1814AB,8,46,Vondelstraat,Alkmaar
1814AC,50,82,Vondelstraat,Alkmaar
1814BA,1,39,Popelmanslaan,Alkmaar
1814BB,2,26,Popelmanslaan,Alkmaar
1814BC,1,37,Landstraat,Alkmaar
1814BD,39,85,Landstraat,Alkmaar
1814BE,2,38,Landstraat,Alkmaar
1814BG,40,82,Landstraat,Alkmaar
1814BH,1,45,"Korte Landstraat",Alkmaar
1814BJ,2,42,"Korte Landstraat",Alkmaar
1814BK,1,29,"1e Landdwarsstraat",Alkmaar
1814BL,2,42,"1e Landdwarsstraat",Alkmaar
1814BM,1,35,"2e Landdwarsstraat",Alkmaar
1814BN,2,42,"2e Landdwarsstraat",Alkmaar
1814BP,1,41,Lyceumstraat,Alkmaar
1814BR,43,91,Lyceumstraat,Alkmaar
1814BS,2,34,Lyceumstraat,Alkmaar
1814BT,36,138,Lyceumstraat,Alkmaar
1814BV,1,15,"Korte Lyceumstraat",Alkmaar
1814CA,1,11,"Cort van der Lindenkade",Alkmaar
1814CB,12,34,"Cort van der Lindenkade",Alkmaar
1814CC,1,22,Dr.Schaepmanplein,Alkmaar
1814CD,1,25,Talmastraat,Alkmaar
1814CE,2,32,Talmastraat,Alkmaar
1814CG,1,11,Blekerskade,Alkmaar
1814CH,1,18,Nieuwlandersingel,Alkmaar
1814CJ,19,40,Nieuwlandersingel,Alkmaar
1814CK,41,59,Nieuwlandersingel,Alkmaar
1814CL,61,81,Nieuwlandersingel,Alkmaar
1814DA,1,25,Steijnstraat,Alkmaar
1814DB,27,55,Steijnstraat,Alkmaar
1814DC,2,26,Steijnstraat,Alkmaar
1814DD,50,72,Steijnstraat,Alkmaar
1814DE,1,4,"Van Houtenkade",Alkmaar
1814DG,1,41,Costerstraat,Alkmaar
1814DH,2,34,Costerstraat,Alkmaar
1814DJ,1,41,"Paul Krugerstraat",Alkmaar
1814DK,43,81,"Paul Krugerstraat",Alkmaar
1814DL,3,31,Emmastraat,Alkmaar
1814DM,33,75,Emmastraat,Alkmaar
1814DN,77,93,Emmastraat,Alkmaar
1814DP,95,111,Emmastraat,Alkmaar
1814DR,2,22,Emmastraat,Alkmaar
1814DS,24,70,Emmastraat,Alkmaar
1814DT,120,154,Emmastraat,Alkmaar
1814DV,198,240,Emmastraat,Alkmaar
1814DW,1,44,Elisabethtuinen,Alkmaar
1814EA,1,31,Julianastraat,Alkmaar
1814EB,2,42,Julianastraat,Alkmaar
1814EC,1,15,Hofdijkstraat,Alkmaar
1814ED,1,37,"Prins Hendrikstraat",Alkmaar
1814EE,32,54,"Prins Hendrikstraat",Alkmaar
1814EG,1,19,Toussaintstraat,Alkmaar
1814EH,2,28,Toussaintstraat,Alkmaar
1814EJ,1,30,Blekerslaan,Alkmaar
1814EK,1,17,Tesselschadestraat,Alkmaar
1814EL,1,28,"Roemer Visscherstraat",Alkmaar
1814EM,19,55,Tesselschadestraat,Alkmaar
1814EN,57,93,Tesselschadestraat,Alkmaar
1814GA,1,23,Kennemerstraatweg,Alkmaar
1814GB,25,53,Kennemerstraatweg,Alkmaar
1814GC,55,79,Kennemerstraatweg,Alkmaar
1814GD,81,93,Kennemerstraatweg,Alkmaar
1814GE,97,117,Kennemerstraatweg,Alkmaar
1814GG,119,145,Kennemerstraatweg,Alkmaar
1814GH,147,181,Kennemerstraatweg,Alkmaar
1814GJ,183,221,Kennemerstraatweg,Alkmaar
1814GK,223,263,Kennemerstraatweg,Alkmaar
1814GL,265,287,Kennemerstraatweg,Alkmaar
1814GM,289,309,Kennemerstraatweg,Alkmaar
1814GN,1,17,Kooimeerlaan,Alkmaar
1814GP,2,20,Kooimeerlaan,Alkmaar
1814GR,2,56,Wendelaarhof,Alkmaar
1814GR,1,3,Wendelaarstraat,Alkmaar
1814GS,1,57,Wendelaarhof,Alkmaar
1814GS,58,130,Wendelaarstraat,Alkmaar
1814GT,1,26,"Koningin Frederikastraat",Alkmaar
1814GV,1,77,Wytemalaan,Alkmaar
1814GW,2,64,Wytemalaan,Alkmaar
1814GX,1,13,"Van Kinschotlaan",Alkmaar
1814GZ,1,11,Druyvesteynstraat,Alkmaar
1814HA,1,112,"Van Everdingenstraat",Alkmaar
1814HB,1,11,"Juliana van Stolberglaan",Alkmaar
1814HC,12,32,"Juliana van Stolberglaan",Alkmaar
1814HD,1,19,Verdoesstraat,Alkmaar
1814HE,1,26,"Burgemeester Palingstraat",Alkmaar
1814HG,1,20,"Fontein Verschuirstraat",Alkmaar
1814HH,1,11,Waerdendelstraat,Alkmaar
1814HJ,1,37,"Maclaine Pontstraat",Alkmaar
1814HK,2,48,"Maclaine Pontstraat",Alkmaar
1814HL,5,26,"Van Houtenkade",Alkmaar
1814HM,27,48,"Van Houtenkade",Alkmaar
1814HN,1,39,Rippingstraat,Alkmaar
1814HP,2,50,Rippingstraat,Alkmaar
1814HR,1,47,Comansstraat,Alkmaar
1814HS,2,34,Comansstraat,Alkmaar
1814HT,1,25,Corfstraat,Alkmaar
1814HV,27,67,Corfstraat,Alkmaar
1814HW,2,48,Corfstraat,Alkmaar
1814HX,3,35,Brouwerstraat,Alkmaar
1814HZ,2,32,Brouwerstraat,Alkmaar
1814JA,1,31,"Louise de Colignystraat",Alkmaar
1814JB,6,22,Mauritskade,Alkmaar
1814JC,23,93,Mauritskade,Alkmaar
1814JD,1,57,"Anna van Burenstraat",Alkmaar
1814JE,2,44,"Anna van Burenstraat",Alkmaar
1814JG,1,33,"Anna van Saksenstraat",Alkmaar
1814JH,2,46,"Anna van Saksenstraat",Alkmaar
1814JJ,3,37,"Charlotte de Bourbonstraat",Alkmaar
1814JK,2,32,"Charlotte de Bourbonstraat",Alkmaar
1814JL,1,22,"Graaf Jankade",Alkmaar
1814JM,1,23,"Frederik Hendriklaan",Alkmaar
1814JN,25,41,"Frederik Hendriklaan",Alkmaar
1814JP,2,38,"Frederik Hendriklaan",Alkmaar
1814JR,40,58,"Frederik Hendriklaan",Alkmaar
1814JS,1,37,"Jan Willem Frisostraat",Alkmaar
1814JT,2,14,"Jan Willem Frisostraat",Alkmaar
1814JV,1,1,Dillenburgstraat,Alkmaar
1814JZ,80,185,Dillenburgstraat,Alkmaar
1814KA,101,135,"Willem de Zwijgerlaan",Alkmaar
1814KB,137,171,"Willem de Zwijgerlaan",Alkmaar
1814KC,173,207,"Willem de Zwijgerlaan",Alkmaar
1814KD,2,48,"Willem de Zwijgerlaan",Alkmaar
1814KE,52,108,"Willem de Zwijgerlaan",Alkmaar
1814KG,110,146,"Willem de Zwijgerlaan",Alkmaar
1814KH,148,198,"Willem de Zwijgerlaan",Alkmaar
1814KJ,200,230,"Willem de Zwijgerlaan",Alkmaar
1814KK,232,280,"Willem de Zwijgerlaan",Alkmaar
1814KL,282,316,"Willem de Zwijgerlaan",Alkmaar
1814KM,1,14,Watermanstraat,Alkmaar
1814KN,1,14,"Grote Beerstraat",Alkmaar
1814KP,1,14,Zuiderkruisstraat,Alkmaar
1814KR,1,45,"Wiardi Beckmanstraat",Alkmaar
1814KS,2,52,"Wiardi Beckmanstraat",Alkmaar
1814KT,86,112,Vondelstraat,Alkmaar
1814KV,215,337,"Willem de Zwijgerlaan",Alkmaar
1814LA,1,28,Gijsbrechtstraat,Alkmaar
1814LB,30,80,Gijsbrechtstraat,Alkmaar
1814LC,82,128,Gijsbrechtstraat,Alkmaar
1814LD,130,164,Gijsbrechtstraat,Alkmaar
1814LE,166,238,Gijsbrechtstraat,Alkmaar
1814LG,1,31,Roskamstraat,Alkmaar
1814LH,33,55,Roskamstraat,Alkmaar
1814LJ,2,34,Roskamstraat,Alkmaar
1814LK,1,25,Heilooërdijk,Alkmaar
1814LL,29,61,Heilooërdijk,Alkmaar
1814LM,63,103,Heilooërdijk,Alkmaar
1814LN,2,26,Heilooërdijk,Alkmaar
1814LP,30,50,Heilooërdijk,Alkmaar
1814LR,60,96,Heilooërdijk,Alkmaar
1814LS,98,142,Heilooërdijk,Alkmaar
1814LT,1,35,"De Sonnavillestraat",Alkmaar
1814MA,116,194,Vondelstraat,Alkmaar
1814MB,200,262,Vondelstraat,Alkmaar
1814MC,1,1,"Verkeersplein Kooimeer",Alkmaar
1814MC,264,310,Vondelstraat,Alkmaar
1814MD,1,20,"Albertina Agnesstraat",Alkmaar
1814ME,17,75,"Albertina Agnesstraat",Alkmaar
1814MG,77,123,"Albertina Agnesstraat",Alkmaar
1814MH,500,547,Vondelstaete,Alkmaar
1814MJ,548,561,Vondelstaete,Alkmaar
1814NA,45,129,"Frederik Hendriklaan",Alkmaar
1814NB,133,185,"Frederik Hendriklaan",Alkmaar
1814NC,60,158,"Frederik Hendriklaan",Alkmaar
1814NE,89,91,"Amalia van Solmsstraat",Alkmaar
1814NG,95,149,"Amalia van Solmsstraat",Alkmaar
1814NH,151,191,"Amalia van Solmsstraat",Alkmaar
1814NJ,193,223,"Amalia van Solmsstraat",Alkmaar
1814NK,225,255,"Amalia van Solmsstraat",Alkmaar
1814NL,8,52,"Amalia van Solmsstraat",Alkmaar
1814NM,54,92,"Amalia van Solmsstraat",Alkmaar
1814NN,94,120,"Amalia van Solmsstraat",Alkmaar
1814NP,122,148,"Amalia van Solmsstraat",Alkmaar
1814NR,150,180,"Amalia van Solmsstraat",Alkmaar
1814NS,182,202,"Amalia van Solmsstraat",Alkmaar
1814NT,204,260,"Amalia van Solmsstraat",Alkmaar
1814NV,262,288,"Amalia van Solmsstraat",Alkmaar
1814NW,290,316,"Amalia van Solmsstraat",Alkmaar
1814NX,318,348,"Amalia van Solmsstraat",Alkmaar
1814NZ,350,364,"Amalia van Solmsstraat",Alkmaar
1814RA,1,23,Dr.Schaepmankade,Alkmaar
1814RB,24,31,Dr.Schaepmankade,Alkmaar
1814RC,1,27,Dr.Schaepmanstraat,Alkmaar
1814RD,2,34,Dr.Schaepmanstraat,Alkmaar
1814RE,1,12,"P.G.van Tienhovenstraat",Alkmaar
1814RG,1,55,Druckerstraat,Alkmaar
1814RH,1,24,Aalbersestraat,Alkmaar
1814RJ,1,18,Mgr.Nolensstraat,Alkmaar
1814RK,1,18,Mgr.Poelsstraat,Alkmaar
1814RL,1,10,"Abraham Kuyperstraat",Alkmaar
1814RM,1,11,"Abraham Kuyperplein",Alkmaar
1814RN,1,12,"Henri Polakstraat",Alkmaar
1814RP,1,18,Wibautstraat,Alkmaar
1814RR,1,18,Colijnstraat,Alkmaar
1814RS,19,30,Colijnstraat,Alkmaar
1814RT,1,18,"Groen van Prinstererstraat",Alkmaar
1814RV,2,4,"Van der Duyn van Maasdamstraat",Alkmaar
1814RV,19,36,"Groen van Prinstererstraat",Alkmaar
